"2014","2015","2016","2017","2018","2019","2020","2021"
1,0.0490196078431373,0.0693069306930693,0.0104166666666667,0.0210526315789474,0.0103092783505155,0.0104166666666667,0.00943396226415094
0.0490196078431373,1,0.019047619047619,0.0105263157894737,0.0105263157894737,0.0319148936170213,0.0105263157894737,0.0192307692307692
0.0693069306930693,0.019047619047619,1,0.0210526315789474,0.0104166666666667,0.0315789473684211,0.0210526315789474,0.019047619047619
0.0104166666666667,0.0105263157894737,0.0210526315789474,1,0.283582089552239,0.298507462686567,0.264705882352941,0.185185185185185
0.0210526315789474,0.0105263157894737,0.0104166666666667,0.283582089552239,1,0.260869565217391,0.264705882352941,0.215189873417722
0.0103092783505155,0.0319148936170213,0.0315789473684211,0.298507462686567,0.260869565217391,1,0.191780821917808,0.2125
0.0104166666666667,0.0105263157894737,0.0210526315789474,0.264705882352941,0.264705882352941,0.191780821917808,1,0.2
0.00943396226415094,0.0192307692307692,0.019047619047619,0.185185185185185,0.215189873417722,0.2125,0.2,1
