"2014","2015","2016","2017","2018","2019","2020","2021"
1,0.0421052631578947,0.0736842105263158,0.019047619047619,0.0294117647058824,0.0297029702970297,0.0280373831775701,0.0196078431372549
0.0421052631578947,1,0.0645161290322581,0.0297029702970297,0.0303030303030303,0.0306122448979592,0.019047619047619,0.0208333333333333
0.0736842105263158,0.0645161290322581,1,0.019047619047619,0.0294117647058824,0.0297029702970297,0.0185185185185185,0.0196078431372549
0.019047619047619,0.0297029702970297,0.019047619047619,1,0.0891089108910891,0.0686274509803922,0.0454545454545455,0.0178571428571429
0.0294117647058824,0.0303030303030303,0.0294117647058824,0.0891089108910891,1,0.0490196078431373,0.0560747663551402,0.0185185185185185
0.0297029702970297,0.0306122448979592,0.0297029702970297,0.0686274509803922,0.0490196078431373,1,0.037037037037037,0.0188679245283019
0.0280373831775701,0.019047619047619,0.0185185185185185,0.0454545454545455,0.0560747663551402,0.037037037037037,1,0.0169491525423729
0.0196078431372549,0.0208333333333333,0.0196078431372549,0.0178571428571429,0.0185185185185185,0.0188679245283019,0.0169491525423729,1
