"2014","2015","2016","2017","2018","2019","2020","2021"
1,0.0566037735849057,0.0181818181818182,0.00900900900900901,0.00900900900900901,0.00892857142857143,0.00884955752212389,0.0181818181818182
0.0566037735849057,1,0.0363636363636364,0.00884955752212389,0.00884955752212389,0.0087719298245614,0.00869565217391304,0.0175438596491228
0.0181818181818182,0.0363636363636364,1,0.00884955752212389,0.00884955752212389,0.0176991150442478,0.00869565217391304,0.0175438596491228
0.00900900900900901,0.00884955752212389,0.00884955752212389,1,0.00884955752212389,0.0176991150442478,0.00869565217391304,0.0175438596491228
0.00900900900900901,0.00884955752212389,0.00884955752212389,0.00884955752212389,1,0.0087719298245614,0.00869565217391304,0.0175438596491228
0.00892857142857143,0.0087719298245614,0.0176991150442478,0.0176991150442478,0.0087719298245614,1,0.0173913043478261,0.0172413793103448
0.00884955752212389,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.0173913043478261,1,0.0169491525423729
0.0181818181818182,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0172413793103448,0.0169491525423729,1
