"2014","2015","2016","2017","2018","2019","2020","2021"
1,0.112244897959184,0.0918367346938776,0.010989010989011,0.0224719101123595,0.0105263157894737,0.0106382978723404,0.0188679245283019
0.112244897959184,1,0.0891089108910891,0.021505376344086,0.0217391304347826,0.0102040816326531,0.0103092783505155,0.0178571428571429
0.0918367346938776,0.0891089108910891,1,0.0108695652173913,0.0222222222222222,0.0104166666666667,0.0105263157894737,0.0185185185185185
0.010989010989011,0.021505376344086,0.0108695652173913,1,0.327586206896552,0.32258064516129,0.285714285714286,0.0256410256410256
0.0224719101123595,0.0217391304347826,0.0222222222222222,0.327586206896552,1,0.306451612903226,0.35593220338983,0.0263157894736842
0.0105263157894737,0.0102040816326531,0.0104166666666667,0.32258064516129,0.306451612903226,1,0.328125,0.0232558139534884
0.0106382978723404,0.0103092783505155,0.0105263157894737,0.285714285714286,0.35593220338983,0.328125,1,0.0238095238095238
0.0188679245283019,0.0178571428571429,0.0185185185185185,0.0256410256410256,0.0263157894736842,0.0232558139534884,0.0238095238095238,1
