hospital_id,hospital_fns_id,region,21_value,22_value,hospital_discharge,diagnostic_tests,surgical_interventions,medical_consultations,21_value_normalized,22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,GRD
118105,1205,8,14779266.8,4403525.83,6746,715562.0,5519.0,13781.0,0.11,0.04,0.15,0.16,0.11,0.27,0.62
118106,1206,8,12101295.33,4170164.3,4986,614819.0,3361.0,8876.0,0.08,0.04,0.11,0.13,0.07,0.17,
119100,1303,8,55243725.1,40517404.2,20774,2357325.0,22252.0,0.0,0.44,0.51,0.45,0.52,0.46,0.0,0.96
119101,1304,8,10793393.62,4099248.05,4301,567715.0,3892.0,2383.0,0.07,0.04,0.09,0.12,0.08,0.05,
120101,1405,8,4171064.19,1767119.95,26551,2817485.0,22738.0,2788.0,0.02,0.01,0.58,0.62,0.47,0.05,0.9
121109,17016,9,79971302.78,70295626.94,30380,997188.0,24606.0,5415.0,0.65,0.89,0.67,0.22,0.51,0.11,1.06
122100,1803,14,51198100.74,44177818.95,20353,2168084.0,18391.0,3297.0,0.41,0.55,0.44,0.47,0.38,0.06,0.96
123100,1903,10,47689221.52,25954468.55,15965,1987161.0,17620.0,0.0,0.38,0.32,0.35,0.43,0.37,0.0,0.86
124105,20011,10,74877188.16,51327915.23,22652,2066868.0,21710.0,42228.0,0.61,0.64,0.5,0.45,0.45,0.82,0.96
125100,2107,11,36217573.11,16066419.48,9154,928902.0,5129.0,0.0,0.29,0.19,0.2,0.2,0.11,0.0,0.86
126100,2205,12,44511101.63,25239101.82,11802,889614.0,9491.0,0.0,0.35,0.31,0.26,0.19,0.2,0.0,0.97
129100,1603,9,18107989.13,6174840.69,7750,509136.0,6072.0,4855.0,0.13,0.07,0.17,0.11,0.13,0.09,0.68
129106,1604,9,18367787.55,7645868.89,7311,557321.0,5355.0,2882.0,0.14,0.09,0.16,0.12,0.11,0.06,0.76
133150,3302,10,24710096.2,8673145.3,7248,627131.0,7864.0,1426.0,0.19,0.1,0.16,0.14,0.16,0.03,0.82
