"","Anio","IdEstablecimiento","OriginalGRD","Prediction"
"65",2014,116103,-,1.08704621199279
"66",2014,116101,-,1.07130999511187
"67",2014,116111,-,0.99657264498695
"68",2014,116102,-,1.00843179660859
"69",2014,116110,0.5988,0.934328797130324
"70",2014,116100,0.7573,0.956033598689227
"71",2014,120104,-,1.01177404278366
"72",2014,128112,-,1.01157469755916
"73",2014,128111,-,0.950960830305938
"74",2014,120102,-,0.982654562463041
"75",2014,120106,-,0.999835155213109
"76",2014,128110,-,1.00223176660137
"77",2014,120103,-,0.991248420014761
"78",2014,128109,0.6062,0.933412827862623
"79",2014,120101,0.7355,0.856691463539311
"80",2014,120105,-,1.00703799535419
"81",2014,120107,-,1.00843852766101
"82",2014,118107,-,0.993802656930579
"83",2014,128113,-,0.999006651130996
"84",2014,118103,-,1.0752034825469
"85",2014,118106,-,0.901060240497005
"86",2014,119101,-,0.953846250734683
"87",2014,119102,-,0.988909790097237
"88",2014,119100,0.8561,0.904596276006264
"89",2014,118108,-,0.9880831620797
"90",2014,118100,0.9297,0.995812131819182
"91",2014,121110,-,0.986241533436215
"92",2014,121112,-,1.02427232855908
"93",2014,121115,-,0.992545316873036
"94",2014,121109,0.9018,0.978228144884316
"95",2014,121118,-,1.00945778624994
"96",2014,200717,-,1.07397317856828
"97",2014,121116,-,0.988323067801603
"98",2014,121121,-,0.934543961628413
"99",2014,121119,-,1.00159551088654
"100",2014,121120,-,1.00014602461023
"101",2014,121113,-,0.989419359524445
"102",2014,121114,0.7039,0.971318572893253
"103",2014,129107,-,1.06705369732528
"104",2014,129108,-,1.06653867853273
"105",2014,129104,-,0.98827458687862
"106",2014,121111,-,0.991201795476711
"107",2014,129100,0.6218,0.845511713459927
"108",2014,121117,-,0.970966206530288
"109",2014,129101,-,1.06807130365264
"110",2014,129103,-,1.06920783602173
"111",2014,129106,0.6693,0.913533345429565
"112",2014,123105,-,1.08101506241669
"113",2014,123104,-,1.0804902403345
"114",2014,123100,0.7894,0.892419558591858
"115",2014,123102,-,1.06974692849738
"116",2014,123101,-,1.00449630068289
"117",2014,123103,-,1.06025645805744
"118",2014,124115,-,1.07484272561997
"119",2014,124120,-,1.06968809759545
"120",2014,124110,-,0.936650894500783
"121",2014,124105,0.8256,0.96024247849191
"122",2014,124130,-,1.00497659811105
"123",2014,124125,-,1.03522962092086
"124",2014,133150,0.7484,1.0299215285896
"125",2014,133170,-,1.07671195449096
"126",2014,200076,-,1.07338921042182
"127",2014,133165,-,0.998040829493173
"128",2014,124145,-,1.08346538682033
"129",2014,124140,-,1.07659429479794
"130",2014,133160,-,1.01969770481651
"131",2014,133155,-,0.965794353726323
"132",2014,125103,-,1.07543207802753
"133",2014,125104,-,1.06668619452734
"134",2014,125102,-,1.07171890598928
"135",2014,125100,0.8206,0.939487356937176
"136",2014,125101,-,1.01168486873272
"137",2014,126101,-,0.988193259318316
"138",2014,126100,0.7861,0.936987945455954
"139",2014,126102,-,1.07740545449279
"140",2014,126704,-,1.07339394219187
"141",2014,109103,-,1.08538411242361
"142",2014,111195,1.156,1.10797204371198
"143",2014,114104,-,1.07397317856828
"144",2014,113130,1.0307,1.08023362671557
"145",2014,113100,0.9179,0.929447412457174
"146",2014,113160,-,1.11405757740422
"147",2014,112101,0.707,0.899808615710405
"148",2014,111101,0.7419,0.841672458694288
"149",2014,114105,-,1.04813531565852
"150",2014,114103,0.6996,0.851699448372847
"151",2014,114101,0.8965,0.921368046959992
"152",2014,113170,-,1.32587917859129
"153",2014,113180,0.6947,0.905895443922752
"154",2014,110140,-,0.926801029682983
"155",2014,114102,-,1.10981355545434
"156",2014,110130,0.6417,0.90801423261155
"157",2014,110150,0.5941,0.912792764023552
"158",2014,113150,0.5687,0.947797899818459
"159",2014,110100,0.972,1.04445099371552
"160",2014,112103,1.7111,1.44570179265448
"161",2014,111100,0.8623,0.947187434009067
"162",2014,109104,-,1.0993976112584
"163",2014,109100,0.7493,0.849836619480169
"164",2014,109101,1.0343,1.0588570290771
"165",2014,110120,0.7544,0.925857651326369
"166",2014,110160,-,1.04469227308145
"167",2014,109102,-,1.11030438221269
"168",2014,112104,1.759,1.56420203226576
"169",2014,112102,1.2133,1.16943866483542
"170",2014,112106,-,1.0725406058364
"171",2014,110110,-,1.11138278721189
"172",2014,112105,-,1.08147417493455
"173",2014,112100,1.139,1.12357407009411
"174",2014,122103,-,1.00924580672625
"175",2014,122104,-,0.971623792513087
"176",2014,122106,-,0.994346648424808
"177",2014,122105,-,0.981530300972627
"178",2014,122102,-,1.01336044880479
"179",2014,122100,0.8414,0.970895587061069
"180",2014,122200,-,0.952030907625705
"181",2014,122101,-,1.07398229451388
"182",2014,101100,0.7313,0.833196761423931
"183",2014,117104,-,0.998799869675107
"184",2014,117106,-,1.00464264806917
"185",2014,117102,0.658,0.964041052016344
"186",2014,117108,-,1.00492975529128
"187",2014,117101,0.7826,0.881835884901285
"188",2014,117103,-,0.996633009859319
"189",2014,117107,-,1.01469060679065
"190",2014,111351,-,1.05236751989158
"191",2014,113190,-,1.00838413287089
"192",2014,114204,-,1.12182216958781
"193",2014,118105,0.5621,0.834655490862832
"194",2014,121200,-,0.977309938398107
"195",2014,121201,-,1.02505955916742
"196",2014,122201,-,0.996390391106942
"197",2014,124380,-,1.07266123016928
"198",2015,102100,0.7467,0.907295360947297
"199",2015,103102,-,1.06408274267312
"200",2015,103101,0.6124,0.892847545543292
"201",2015,103104,-,1.06870627976576
"202",2015,103100,0.8394,0.932477897775992
"203",2015,103103,-,1.07515810015823
"204",2015,104103,0.7196,0.876680855965421
"205",2015,104104,-,1.04426728743887
"206",2015,104100,0.7169,0.958567524163071
"207",2015,104102,-,1.0189382041072
"208",2015,104101,-,0.992646534625996
"209",2015,105105,-,0.993834482806652
"210",2015,105104,-,0.997213903592389
"211",2015,105103,-,0.977416219450201
"212",2015,105108,-,0.950071901991034
"213",2015,105102,0.6661,0.864367928100081
"214",2015,105107,-,1.02960050781486
"215",2015,105101,0.9151,1.01443773156628
"216",2015,105100,0.8397,0.955800199243338
"217",2015,105106,-,1.04019472211419
"218",2015,107110,-,1.08894267807917
"219",2015,106103,0.6537,0.889186245277612
"220",2015,106105,-,1.06862978805014
"221",2015,106102,1.0308,1.00969630742694
"222",2015,107102,0.6803,0.881836507430426
"223",2015,106100,0.9459,0.978290603018725
"224",2015,107109,-,1.06776390673702
"225",2015,107100,1.1489,1.07870918275203
"226",2015,106104,-,1.09663554280082
"227",2015,107101,0.7213,0.812707356131525
"228",2015,107104,-,1.01757248121147
"229",2015,108101,0.7002,0.986603294622785
"230",2015,112107,-,1.0696990337944
"231",2015,107107,-,1.00012230098172
"232",2015,107105,-,0.997698702737544
"233",2015,108105,-,1.15895177372008
"234",2015,107106,-,1.00617163944021
"235",2015,108100,0.7435,0.887568576123707
"236",2015,107108,-,1.01004313096575
"237",2015,107103,-,0.982671299361596
"238",2015,108104,-,1.07960524499608
"239",2015,108102,-,1.0227599259149
"240",2015,115104,-,0.878237704879794
"241",2015,115113,-,1.07480077866111
"242",2015,115108,-,1.06323177529817
"243",2015,115109,-,1.07253183259898
"244",2015,115110,0.6321,0.889761003415272
"245",2015,115107,0.6803,0.951397317443496
"246",2015,115105,-,0.947980344721667
"247",2015,115111,-,1.07676091928442
"248",2015,115112,-,1.06799269348385
"249",2015,115106,-,1.07123288237762
"250",2015,115102,-,1.06682603097741
"251",2015,115100,0.9511,0.991468520372324
"252",2015,115114,-,1.07834474312174
"253",2015,115101,-,1.04758931991312
"254",2015,115103,-,1.06519116798924
"255",2015,116108,0.7236,0.840529627981196
"256",2015,116112,-,1.07199823782212
"257",2015,116109,-,0.978145719355204
"258",2015,116105,0.9383,1.02189439066504
"259",2015,116107,-,0.978019467169479
"260",2015,116104,-,1.07316332819361
"261",2015,116106,-,1.07275393215449
"262",2015,116103,-,1.07801638072883
"263",2015,116101,-,1.06485163656182
"264",2015,116111,-,0.992338163416792
"265",2015,116102,-,1.05707055720059
"266",2015,116110,0.5806,0.880073926987982
"267",2015,116100,0.7617,0.92595887531878
"268",2015,120104,-,0.989813823761688
"269",2015,128112,-,1.01423815586059
"270",2015,128111,-,0.98137779838631
"271",2015,120102,-,0.954455679565412
"272",2015,120106,-,0.984024756407747
"273",2015,128110,-,1.00211314201695
"274",2015,120103,-,0.969271773294965
"275",2015,128109,0.623,0.944961129361495
"276",2015,120101,0.7382,0.842145658292162
"277",2015,120105,-,0.983807796612846
"278",2015,120107,-,0.980511491969006
"279",2015,118107,-,1.00194083071999
"280",2015,128113,-,1.00398619923925
"281",2015,118103,-,1.14659095761671
"282",2015,118106,-,0.866475398430425
"283",2015,119101,-,0.965286655369694
"284",2015,119102,-,0.998545867212131
"285",2015,119100,0.8346,0.903599949145698
"286",2015,118108,-,0.916874402034696
"287",2015,118100,1.0061,1.02447770683016
"288",2015,121110,-,0.940997277581063
"289",2015,121112,-,1.01323027588149
"290",2015,121115,-,0.991369071467684
"291",2015,121109,0.9451,0.975276187275602
"292",2015,121118,-,1.01416182225598
"293",2015,200717,-,1.07397317856828
"294",2015,121116,-,0.99553494532271
"295",2015,121121,-,0.912679078180819
"296",2015,121119,-,1.003026636465
"297",2015,121120,-,0.99426163119812
"298",2015,121113,-,0.987646610765564
"299",2015,121114,0.7162,0.944804003783071
"300",2015,129107,-,1.06653670969242
"301",2015,129108,-,1.07472587568431
"302",2015,129104,-,1.00823424291923
"303",2015,121111,-,0.981037846933029
"304",2015,129100,0.6187,0.870083398699961
"305",2015,121117,-,0.938169927089642
"306",2015,129101,-,1.07750711721348
"307",2015,129103,-,1.07494108277286
"308",2015,129106,0.6955,0.929953369103886
"309",2015,123105,-,1.08943777771912
"310",2015,123104,-,1.08026444219716
"311",2015,123100,0.8032,0.927937128160326
"312",2015,123102,-,1.07611756546987
"313",2015,123101,-,1.01182503747082
"314",2015,123103,-,1.07287362783979
"315",2015,124115,-,1.03701092170587
"316",2015,124120,-,1.07725715400492
"317",2015,124110,-,0.776150905258524
"318",2015,124105,0.8603,0.943690118845536
"319",2015,124130,-,1.02075875034022
"320",2015,124125,-,1.03792360517686
"321",2015,133150,0.788,1.02617625824154
"322",2015,133170,-,1.06938261476735
"323",2015,200076,-,1.06873064887872
"324",2015,133165,-,0.977465299075972
"325",2015,124145,-,1.08551901613293
"326",2015,124140,-,1.07631603126621
"327",2015,133160,-,1.02574374915049
"328",2015,133155,-,0.956891632280473
"329",2015,125103,-,1.07467990886019
"330",2015,125104,-,1.07419404424414
"331",2015,125102,-,1.07473436911942
"332",2015,125100,0.7639,0.944081261895556
"333",2015,125101,-,1.02508658509262
"334",2015,126101,-,0.989133635724478
"335",2015,126100,0.8532,0.993937834135323
"336",2015,126102,-,1.07938978863317
"337",2015,126704,-,1.07443065191697
"338",2015,109103,-,1.06468088806012
"339",2015,111195,1.2195,1.16464172704395
"340",2015,114104,-,1.07397317856828
"341",2015,113130,1.0708,1.0743320352866
"342",2015,113100,0.9089,0.926864916598993
"343",2015,113160,-,1.11805899028182
"344",2015,112101,0.6829,0.906331157684382
"345",2015,111101,0.7695,0.874317060208095
"346",2015,114105,0.876,0.956796101606567
"347",2015,114103,0.6699,0.832357832537338
"348",2015,114101,0.859,0.926466630681345
"349",2015,113170,-,1.36767273870436
"350",2015,113180,0.7768,0.936761545168138
"351",2015,110140,-,0.902760825088051
"352",2015,114102,-,1.10352869252754
"353",2015,110130,0.6598,0.912010067998292
"354",2015,110150,0.6335,0.897362267498716
"355",2015,113150,0.5656,0.919881658154571
"356",2015,110100,0.9959,1.03311850211652
"357",2015,112103,1.7059,1.48211410798866
"358",2015,111100,0.872,0.940853266165196
"359",2015,109104,-,1.10558962015834
"360",2015,109100,0.7862,0.915207763190429
"361",2015,109101,1.0534,1.04679497843637
"362",2015,110120,0.7667,0.912538114957366
"363",2015,110160,-,1.06115455025101
"364",2015,109102,-,1.12162382714285
"365",2015,112104,1.7301,1.60126935054698
"366",2015,112102,1.2591,1.26821545500319
"367",2015,112106,-,1.06983162777017
"368",2015,110110,1.1973,1.12158325374717
"369",2015,112105,-,1.04382819798414
"370",2015,112100,1.1381,1.11807299912679
"371",2015,122103,-,1.01482453509041
"372",2015,122104,-,0.983832389169374
"373",2015,122106,-,0.997102430244304
"374",2015,122105,-,0.990739891675632
"375",2015,122102,-,1.01134831458846
"376",2015,122100,0.8749,0.985918239106592
"377",2015,122200,-,0.986904317139028
"378",2015,122101,-,1.0757617952268
"379",2015,101100,0.768,0.822220672342126
"380",2015,117104,-,1.00616885978146
"381",2015,117106,-,1.01252136136582
"382",2015,117102,0.7066,0.972992626336044
"383",2015,117108,-,1.01676303938472
"384",2015,117101,0.7968,0.869655318461547
"385",2015,117103,-,0.99893004939456
"386",2015,117107,-,1.03122324708074
"387",2015,111351,-,1.11626944679286
"388",2015,113190,-,0.978473722074354
"389",2015,114204,-,1.11805374754387
"390",2015,118105,0.5743,0.835265120777916
"391",2015,121200,-,0.951672322303841
"392",2015,121201,-,0.95578380416286
"393",2015,122201,-,0.997938227233287
"394",2015,124380,-,1.0712712643264
"395",2016,102100,0.768,0.995898672968427
"396",2016,103102,-,1.06178251188353
"397",2016,103101,0.6405,0.89618561637774
"398",2016,103104,-,1.07244926010324
"399",2016,103100,0.8502,0.963726025594311
"400",2016,103103,-,1.06392389429145
"401",2016,104103,0.732,0.97275838504445
"402",2016,104104,-,1.05020524007062
"403",2016,104100,0.7622,0.94436297187689
"404",2016,104102,-,1.03412345419909
"405",2016,104101,-,1.0071672680108
"406",2016,105105,-,1.01575821703906
"407",2016,105104,-,0.992048860713028
"408",2016,105103,-,0.975919420642075
"409",2016,105108,-,0.988774920509885
"410",2016,105102,0.6664,0.893991699375224
"411",2016,105107,-,1.01605002407252
"412",2016,105101,0.9574,1.00484319560763
"413",2016,105100,0.8919,0.96253714470659
"414",2016,105106,-,0.960071092647796
"415",2016,107110,-,1.09048521696785
"416",2016,106103,0.6651,0.883444420862894
"417",2016,106105,-,1.0754619401998
"418",2016,106102,1.0217,0.983053482565779
"419",2016,107102,0.732,0.912919257124386
"420",2016,106100,1.0065,1.02409907687627
"421",2016,107109,-,1.02894755833611
"422",2016,107100,1.2024,1.07230053074049
"423",2016,106104,-,1.09837860944085
"424",2016,107101,0.7147,0.849813234835458
"425",2016,107104,-,1.01125535717577
"426",2016,108101,0.7301,1.04900017978651
"427",2016,112107,-,1.0739026611276
"428",2016,107107,-,1.02935649368468
"429",2016,107105,-,1.00013647691575
"430",2016,108105,-,1.24070189533758
"431",2016,107106,-,0.993490050337073
"432",2016,108100,0.7861,0.93567877679034
"433",2016,107108,-,0.984307108270411
"434",2016,107103,-,0.98028897977903
"435",2016,108104,-,1.07266972418112
"436",2016,108102,-,1.02552234489002
"437",2016,115104,-,0.845242304910839
"438",2016,115113,-,1.07513152115393
"439",2016,115108,-,1.06452247671407
"440",2016,115109,-,1.07425751946601
"441",2016,115110,0.6386,0.940913920905232
"442",2016,115107,0.7568,0.97237309673884
"443",2016,115105,-,0.986474752667799
"444",2016,115111,-,1.07538806557818
"445",2016,115112,-,1.06552727584106
"446",2016,115106,-,1.0693570915413
"447",2016,115102,-,1.07352416035521
"448",2016,115100,1.0005,1.07379837471779
"449",2016,115114,-,1.07767416574769
"450",2016,115101,-,1.06226841795089
"451",2016,115103,-,1.07070744377238
"452",2016,116108,0.7566,0.846080548722981
"453",2016,116112,-,1.07411792366147
"454",2016,116109,-,0.97664607545263
"455",2016,116105,0.9832,1.02642517625345
"456",2016,116107,-,0.967811348370074
"457",2016,116104,-,1.07242550364408
"458",2016,116106,-,1.07208358147687
"459",2016,116103,-,1.08594828945829
"460",2016,116101,-,1.06543344556087
"461",2016,116111,-,0.989434624535917
"462",2016,116102,-,1.05575631025314
"463",2016,116110,0.6308,0.891362555776028
"464",2016,116100,0.772,0.955168331607963
"465",2016,120104,-,0.992823997855088
"466",2016,128112,-,1.01721221085059
"467",2016,128111,-,1.00029823765088
"468",2016,120102,-,0.953839240871899
"469",2016,120106,-,0.984692762644121
"470",2016,128110,-,1.01448405173882
"471",2016,120103,-,0.982058849282001
"472",2016,128109,0.6382,0.966072695741228
"473",2016,120101,0.777,0.870286854947675
"474",2016,120105,-,0.969893652638746
"475",2016,120107,-,0.959189939319899
"476",2016,118107,-,0.99699812612371
"477",2016,128113,-,1.02255092805205
"478",2016,118103,-,1.15356995252298
"479",2016,118106,-,0.889092972445355
"480",2016,119101,-,0.972731910886611
"481",2016,119102,-,0.990718751508181
"482",2016,119100,0.9047,0.931590061762577
"483",2016,118108,-,0.952282098406575
"484",2016,118100,1.0688,1.03033202047317
"485",2016,121110,0.7607,0.940660560058792
"486",2016,121112,-,1.01820588609104
"487",2016,121115,-,0.990884692486712
"488",2016,121109,0.9671,0.978650788934138
"489",2016,121118,-,1.02011124688512
"490",2016,200717,-,1.07397317856828
"491",2016,121116,-,1.0037335596465
"492",2016,121121,0.5786,0.935550073031787
"493",2016,121119,-,1.01288568266145
"494",2016,121120,-,0.977985086590328
"495",2016,121113,-,0.989715549093997
"496",2016,121114,0.7607,0.942020916329584
"497",2016,129107,-,1.09025482769718
"498",2016,129108,-,1.076520746268
"499",2016,129104,-,0.96877717426424
"500",2016,121111,-,0.99646465447689
"501",2016,129100,0.6401,0.865570651906111
"502",2016,121117,0.6486,0.968023141506601
"503",2016,129101,-,1.0696832892794
"504",2016,129103,-,1.07240857769697
"505",2016,129106,0.7034,0.940232027367012
"506",2016,123105,-,1.11500250949787
"507",2016,123104,-,1.09017986975293
"508",2016,123100,0.8411,0.938687201961784
"509",2016,123102,-,1.08231392543422
"510",2016,123101,-,1.02485984568254
"511",2016,123103,-,1.07458636047646
"512",2016,124115,-,1.03349640729964
"513",2016,124120,-,1.0764057130247
"514",2016,124110,-,1.02336025757523
"515",2016,124105,0.8958,0.960751196472921
"516",2016,124130,-,1.00629051051082
"517",2016,124125,-,1.04016229530475
"518",2016,133150,0.8261,1.0359816531772
"519",2016,133170,-,1.07236315196815
"520",2016,200076,-,1.07140724629138
"521",2016,133165,-,0.977595079251749
"522",2016,124145,-,1.08227445426781
"523",2016,124140,-,1.07793223462482
"524",2016,133160,-,1.02621469479923
"525",2016,133155,-,0.993817826485611
"526",2016,125103,-,1.07367570650718
"527",2016,125104,-,1.07682658383983
"528",2016,125102,-,1.07954157391485
"529",2016,125100,0.7813,0.986341887206465
"530",2016,125101,-,1.02354880272439
"531",2016,126101,-,0.988426676960096
"532",2016,126100,0.9221,0.995150031624532
"533",2016,126102,-,1.07906675696991
"534",2016,126704,-,1.07357619321633
"535",2016,109103,-,1.0594895771813
"536",2016,111195,1.2158,1.17276375396642
"537",2016,114104,-,1.07397317856828
"538",2016,113130,1.1243,1.08990222596723
"539",2016,113100,0.8687,0.933940395656108
"540",2016,113160,-,1.11157714453028
"541",2016,112101,0.7216,0.897687440529049
"542",2016,111101,0.8391,0.891350769378876
"543",2016,114105,0.8492,0.949155206973803
"544",2016,114103,0.759,0.877504037406462
"545",2016,114101,0.9084,0.949675805306834
"546",2016,113170,-,1.29886417975355
"547",2016,113180,0.7591,0.926216942818202
"548",2016,110140,-,0.944858690276861
"549",2016,114102,-,1.09979970840084
"550",2016,110130,0.6663,0.933150574591785
"551",2016,110150,0.6374,0.907816526258634
"552",2016,113150,0.5787,0.914711204330761
"553",2016,110100,0.9964,1.02691498154441
"554",2016,112103,1.6305,1.55229463077707
"555",2016,111100,0.9064,0.943453018066581
"556",2016,109104,-,1.09528193103326
"557",2016,109100,0.7938,0.868287208075321
"558",2016,109101,1.0933,1.05865710608659
"559",2016,110120,0.8179,0.946776092697627
"560",2016,110160,-,1.07452351442555
"561",2016,109102,-,1.12413624095981
"562",2016,112104,1.7665,1.61023808329221
"563",2016,112102,1.2657,1.23123224837201
"564",2016,112106,-,1.06603185999531
"565",2016,110110,1.313,1.19022539718583
"566",2016,112105,-,1.05393560818387
"567",2016,112100,1.1712,1.14421653408345
"568",2016,122103,-,1.03860830470923
"569",2016,122104,-,0.990502809949861
"570",2016,122106,-,1.00456107988892
"571",2016,122105,-,0.992527550057779
"572",2016,122102,-,1.01107427828494
"573",2016,122100,0.8982,1.00926386380477
"574",2016,122200,-,1.0251013878795
"575",2016,122101,-,1.07457137155132
"576",2016,101100,0.7772,0.831527387639816
"577",2016,117104,-,1.01393681407478
"578",2016,117106,-,1.00325088695292
"579",2016,117102,0.6947,0.996983184360158
"580",2016,117108,-,1.00429748298011
"581",2016,117101,0.8237,0.87859074861186
"582",2016,117103,-,0.983573533727514
"583",2016,117107,-,1.00955199392131
"584",2016,111351,-,1.09865476783633
"585",2016,113190,-,1.00328763980675
"586",2016,114204,-,1.13185875758769
"587",2016,118105,0.5865,0.827090039803532
"588",2016,121200,-,0.946405443053775
"589",2016,121201,-,1.05995527053725
"590",2016,122201,-,1.00296858849505
"591",2016,124380,-,1.07414366818605
"592",2017,102100,0.7792,0.921262335203034
"593",2017,103102,-,1.05341171868207
"594",2017,103101,0.6568,0.895809839909095
"595",2017,103104,-,1.07374033014623
"596",2017,103100,0.8631,0.930594047573024
"597",2017,103103,-,1.06868434237449
"598",2017,104103,0.7583,1.00678857599208
"599",2017,104104,-,1.04522238035056
"600",2017,104100,0.751,0.902270599877933
"601",2017,104102,-,1.02702777070588
"602",2017,104101,-,1.01463933616523
"603",2017,105105,-,1.02014605372598
"604",2017,105104,-,1.01498868493699
"605",2017,105103,-,0.957720725247294
"606",2017,105108,-,0.989050240850475
"607",2017,105102,0.6956,0.898738568693606
"608",2017,105107,-,1.01456639036275
"609",2017,105101,0.9849,1.06995683863173
"610",2017,105100,0.9065,0.997311555289638
"611",2017,105106,-,1.02092140982436
"612",2017,107110,-,1.09885347024156
"613",2017,106103,0.6824,0.905573756858835
"614",2017,106105,-,1.11074992370537
"615",2017,106102,1.0224,0.985024336170667
"616",2017,107102,0.7443,0.915263969003331
"617",2017,106100,1.0014,1.06182021096867
"618",2017,107109,-,1.02134636270159
"619",2017,107100,1.1893,1.16179650068454
"620",2017,106104,-,1.10604394168485
"621",2017,107101,0.7353,0.865260867027214
"622",2017,107104,-,0.972787951063136
"623",2017,108101,0.7634,0.933724505644315
"624",2017,112107,-,1.07310829754626
"625",2017,107107,-,1.01900469963052
"626",2017,107105,-,0.995285430909767
"627",2017,108105,-,1.20471674627798
"628",2017,107106,-,1.00245034503724
"629",2017,108100,0.7936,0.865737668101771
"630",2017,107108,-,0.964764642681303
"631",2017,107103,-,0.97149608302054
"632",2017,108104,-,1.07220685821674
"633",2017,108102,-,1.01121364420255
"634",2017,115104,-,0.838456884757182
"635",2017,115113,-,1.07577422570165
"636",2017,115108,-,1.06158199960629
"637",2017,115109,-,1.07169458835607
"638",2017,115110,0.6652,0.944129475542494
"639",2017,115107,0.7833,0.990612237836147
"640",2017,115105,-,0.958775131862781
"641",2017,115111,-,1.07960486470534
"642",2017,115112,-,1.06684963095192
"643",2017,115106,-,1.0640647843236
"644",2017,115102,-,1.07405601911997
"645",2017,115100,1.0119,1.07002378341457
"646",2017,115114,-,1.07434165948098
"647",2017,115101,-,1.06492376978572
"648",2017,115103,-,1.07631591587709
"649",2017,116108,0.7844,0.865087786240397
"650",2017,116112,-,1.06925100340872
"651",2017,116109,-,0.965135229683046
"652",2017,116105,1.0011,1.05463752349752
"653",2017,116107,-,0.974127497754307
"654",2017,116104,-,1.07391369391895
"655",2017,116106,-,1.0741985611603
"656",2017,116103,-,1.0831256946246
"657",2017,116101,-,1.07289827841434
"658",2017,116111,-,0.979396749729203
"659",2017,116102,-,1.0687372305079
"660",2017,116110,0.6624,0.913578041434574
"661",2017,116100,0.7971,0.936882253586676
"662",2017,120104,-,1.00461162382678
"663",2017,128112,-,1.02866913408952
"664",2017,128111,-,1.00796156258934
"665",2017,120102,-,0.957772025443989
"666",2017,120106,-,0.979389989114577
"667",2017,128110,-,1.03368062656554
"668",2017,120103,-,0.991698359339946
"669",2017,128109,0.6487,0.971297698605864
"670",2017,120101,0.8426,0.916287178688276
"671",2017,120105,-,0.952277323931863
"672",2017,120107,-,0.99047758985347
"673",2017,118107,-,1.07000657779663
"674",2017,128113,-,1.03281981973484
"675",2017,118103,-,1.14060464507775
"676",2017,118106,-,0.901123003372399
"677",2017,119101,-,0.98005761819179
"678",2017,119102,-,0.972789834024772
"679",2017,119100,0.9247,0.944426542034922
"680",2017,118108,-,0.970466803989685
"681",2017,118100,1.0926,1.09471346822732
"682",2017,121110,0.8028,0.964200506431552
"683",2017,121112,-,1.00632342753478
"684",2017,121115,-,0.993596305235156
"685",2017,121109,1.0096,1.02951704564001
"686",2017,121118,-,1.01396716680685
"687",2017,200717,-,1.07397317856828
"688",2017,121116,-,1.00378750904728
"689",2017,121121,0.6256,0.922786730850351
"690",2017,121119,-,1.01601581335989
"691",2017,121120,-,0.976525968450831
"692",2017,121113,-,0.994115307530117
"693",2017,121114,0.7759,0.970994694250562
"694",2017,129107,-,1.10746729742869
"695",2017,129108,-,1.076065277327
"696",2017,129104,-,0.970573461757487
"697",2017,121111,-,1.0077468688587
"698",2017,129100,0.6425,0.850368718690607
"699",2017,121117,0.6664,0.963477340638937
