Cód. Estab.;Datos.Establecimiento.Dias.Cama.Disponibles;Datos.Establecimiento.Dias.Cama.Ocupados;Datos.Establecimiento.Dias.de.Estada;Datos.Establecimiento.Promedio.Cama.Disponibles;Datos.Establecimiento.Numero.de.Egresos;Datos.Establecimiento.Egresos.Fallecidos;Datos.Establecimiento.Indice.Ocupacional;Datos.Establecimiento.Promedio.Días.de.Estada;Datos.Establecimiento.Indice.de.Rotación;Datos.Establecimiento.Letalidad;Área.Médica.Adulto.Cuidados.Básicos.Dias.Cama.Disponibles;Área.Médica.Adulto.Cuidados.Básicos.Dias.Cama.Ocupados;Área.Médica.Adulto.Cuidados.Básicos.Dias.de.Estada;Área.Médica.Adulto.Cuidados.Básicos.Promedio.Cama.Disponibles;Área.Médica.Adulto.Cuidados.Básicos.Numero.de.Egresos;Área.Médica.Adulto.Cuidados.Básicos.Egresos.Fallecidos;Área.Médica.Adulto.Cuidados.Básicos.Indice.Ocupacional;Área.Médica.Adulto.Cuidados.Básicos.Promedio.Días.de.Estada;Área.Médica.Adulto.Cuidados.Básicos.Indice.de.Rotación;Área.Médica.Adulto.Cuidados.Básicos.Letalidad;Área.Médica.Adulto.Cuidados.Básicos.Traslados;Área.Médica.Adulto.Cuidados.Medios.Dias.Cama.Disponibles;Área.Médica.Adulto.Cuidados.Medios.Dias.Cama.Ocupados;Área.Médica.Adulto.Cuidados.Medios.Dias.de.Estada;Área.Médica.Adulto.Cuidados.Medios.Promedio.Cama.Disponibles;Área.Médica.Adulto.Cuidados.Medios.Numero.de.Egresos;Área.Médica.Adulto.Cuidados.Medios.Egresos.Fallecidos;Área.Médica.Adulto.Cuidados.Medios.Indice.Ocupacional;Área.Médica.Adulto.Cuidados.Medios.Promedio.Días.de.Estada;Área.Médica.Adulto.Cuidados.Medios.Indice.de.Rotación;Área.Médica.Adulto.Cuidados.Medios.Letalidad;Área.Médica.Adulto.Cuidados.Medios.Traslados;Área.Médico-Quirúrgico.Cuidados.Básicos.Dias.Cama.Disponibles;Área.Médico-Quirúrgico.Cuidados.Básicos.Dias.Cama.Ocupados;Área.Médico-Quirúrgico.Cuidados.Básicos.Dias.de.Estada;Área.Médico-Quirúrgico.Cuidados.Básicos.Promedio.Cama.Disponibles;Área.Médico-Quirúrgico.Cuidados.Básicos.Numero.de.Egresos;Área.Médico-Quirúrgico.Cuidados.Básicos.Egresos.Fallecidos;Área.Médico-Quirúrgico.Cuidados.Básicos.Indice.Ocupacional;Área.Médico-Quirúrgico.Cuidados.Básicos.Promedio.Días.de.Estada;Área.Médico-Quirúrgico.Cuidados.Básicos.Indice.de.Rotación;Área.Médico-Quirúrgico.Cuidados.Básicos.Letalidad;Área.Médico-Quirúrgico.Cuidados.Básicos.Traslados;Área.Médico-Quirúrgico.Cuidados.Medios.Dias.Cama.Disponibles;Área.Médico-Quirúrgico.Cuidados.Medios.Dias.Cama.Ocupados;Área.Médico-Quirúrgico.Cuidados.Medios.Dias.de.Estada;Área.Médico-Quirúrgico.Cuidados.Medios.Promedio.Cama.Disponibles;Área.Médico-Quirúrgico.Cuidados.Medios.Numero.de.Egresos;Área.Médico-Quirúrgico.Cuidados.Medios.Egresos.Fallecidos;Área.Médico-Quirúrgico.Cuidados.Medios.Indice.Ocupacional;Área.Médico-Quirúrgico.Cuidados.Medios.Promedio.Días.de.Estada;Área.Médico-Quirúrgico.Cuidados.Medios.Indice.de.Rotación;Área.Médico-Quirúrgico.Cuidados.Medios.Letalidad;Área.Médico-Quirúrgico.Cuidados.Medios.Traslados;Área.Cuidados.Intensivos.Adultos.Dias.Cama.Disponibles;Área.Cuidados.Intensivos.Adultos.Dias.Cama.Ocupados;Área.Cuidados.Intensivos.Adultos.Dias.de.Estada;Área.Cuidados.Intensivos.Adultos.Promedio.Cama.Disponibles;Área.Cuidados.Intensivos.Adultos.Numero.de.Egresos;Área.Cuidados.Intensivos.Adultos.Egresos.Fallecidos;Área.Cuidados.Intensivos.Adultos.Indice.Ocupacional;Área.Cuidados.Intensivos.Adultos.Promedio.Días.de.Estada;Área.Cuidados.Intensivos.Adultos.Indice.de.Rotación;Área.Cuidados.Intensivos.Adultos.Letalidad;Área.Cuidados.Intensivos.Adultos.Traslados;Área.Cuidados.Intermedios.Adultos.Dias.Cama.Disponibles;Área.Cuidados.Intermedios.Adultos.Dias.Cama.Ocupados;Área.Cuidados.Intermedios.Adultos.Dias.de.Estada;Área.Cuidados.Intermedios.Adultos.Promedio.Cama.Disponibles;Área.Cuidados.Intermedios.Adultos.Numero.de.Egresos;Área.Cuidados.Intermedios.Adultos.Egresos.Fallecidos;Área.Cuidados.Intermedios.Adultos.Indice.Ocupacional;Área.Cuidados.Intermedios.Adultos.Promedio.Días.de.Estada;Área.Cuidados.Intermedios.Adultos.Indice.de.Rotación;Área.Cuidados.Intermedios.Adultos.Letalidad;Área.Cuidados.Intermedios.Adultos.Traslados;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Dias.Cama.Disponibles;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Dias.Cama.Ocupados;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Dias.de.Estada;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Promedio.Cama.Disponibles;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Numero.de.Egresos;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Egresos.Fallecidos;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Indice.Ocupacional;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Promedio.Días.de.Estada;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Indice.de.Rotación;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Letalidad;410.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Medios.Traslados;411.-.Área.Cuidados.Intensivos.Pediátricos.Dias.Cama.Disponibles;411.-.Área.Cuidados.Intensivos.Pediátricos.Dias.Cama.Ocupados;411.-.Área.Cuidados.Intensivos.Pediátricos.Dias.de.Estada;411.-.Área.Cuidados.Intensivos.Pediátricos.Promedio.Cama.Disponibles;411.-.Área.Cuidados.Intensivos.Pediátricos.Numero.de.Egresos;411.-.Área.Cuidados.Intensivos.Pediátricos.Egresos.Fallecidos;411.-.Área.Cuidados.Intensivos.Pediátricos.Indice.Ocupacional;411.-.Área.Cuidados.Intensivos.Pediátricos.Promedio.Días.de.Estada;411.-.Área.Cuidados.Intensivos.Pediátricos.Indice.de.Rotación;411.-.Área.Cuidados.Intensivos.Pediátricos.Letalidad;411.-.Área.Cuidados.Intensivos.Pediátricos.Traslados;412.-.Área.Cuidados.Intermedios.Pediátricos.Dias.Cama.Disponibles;412.-.Área.Cuidados.Intermedios.Pediátricos.Dias.Cama.Ocupados;412.-.Área.Cuidados.Intermedios.Pediátricos.Dias.de.Estada;412.-.Área.Cuidados.Intermedios.Pediátricos.Promedio.Cama.Disponibles;412.-.Área.Cuidados.Intermedios.Pediátricos.Numero.de.Egresos;412.-.Área.Cuidados.Intermedios.Pediátricos.Egresos.Fallecidos;412.-.Área.Cuidados.Intermedios.Pediátricos.Indice.Ocupacional;412.-.Área.Cuidados.Intermedios.Pediátricos.Promedio.Días.de.Estada;412.-.Área.Cuidados.Intermedios.Pediátricos.Indice.de.Rotación;412.-.Área.Cuidados.Intermedios.Pediátricos.Letalidad;412.-.Área.Cuidados.Intermedios.Pediátricos.Traslados;413.-.Área.Neonatología.Cuidados.Básicos.Dias.Cama.Disponibles;413.-.Área.Neonatología.Cuidados.Básicos.Dias.Cama.Ocupados;413.-.Área.Neonatología.Cuidados.Básicos.Dias.de.Estada;413.-.Área.Neonatología.Cuidados.Básicos.Promedio.Cama.Disponibles;413.-.Área.Neonatología.Cuidados.Básicos.Numero.de.Egresos;413.-.Área.Neonatología.Cuidados.Básicos.Egresos.Fallecidos;413.-.Área.Neonatología.Cuidados.Básicos.Indice.Ocupacional;413.-.Área.Neonatología.Cuidados.Básicos.Promedio.Días.de.Estada;413.-.Área.Neonatología.Cuidados.Básicos.Indice.de.Rotación;413.-.Área.Neonatología.Cuidados.Básicos.Letalidad;413.-.Área.Neonatología.Cuidados.Básicos.Traslados;414.-.Área.Neonatología.Cuidados.Intensivos.Dias.Cama.Disponibles;414.-.Área.Neonatología.Cuidados.Intensivos.Dias.Cama.Ocupados;414.-.Área.Neonatología.Cuidados.Intensivos.Dias.de.Estada;414.-.Área.Neonatología.Cuidados.Intensivos.Promedio.Cama.Disponibles;414.-.Área.Neonatología.Cuidados.Intensivos.Numero.de.Egresos;414.-.Área.Neonatología.Cuidados.Intensivos.Egresos.Fallecidos;414.-.Área.Neonatología.Cuidados.Intensivos.Indice.Ocupacional;414.-.Área.Neonatología.Cuidados.Intensivos.Promedio.Días.de.Estada;414.-.Área.Neonatología.Cuidados.Intensivos.Indice.de.Rotación;414.-.Área.Neonatología.Cuidados.Intensivos.Letalidad;414.-.Área.Neonatología.Cuidados.Intensivos.Traslados;415.-.Área.Neonatología.Cuidados.Intermedios.Dias.Cama.Disponibles;415.-.Área.Neonatología.Cuidados.Intermedios.Dias.Cama.Ocupados;415.-.Área.Neonatología.Cuidados.Intermedios.Dias.de.Estada;415.-.Área.Neonatología.Cuidados.Intermedios.Promedio.Cama.Disponibles;415.-.Área.Neonatología.Cuidados.Intermedios.Numero.de.Egresos;415.-.Área.Neonatología.Cuidados.Intermedios.Egresos.Fallecidos;415.-.Área.Neonatología.Cuidados.Intermedios.Indice.Ocupacional;415.-.Área.Neonatología.Cuidados.Intermedios.Promedio.Días.de.Estada;415.-.Área.Neonatología.Cuidados.Intermedios.Indice.de.Rotación;415.-.Área.Neonatología.Cuidados.Intermedios.Letalidad;415.-.Área.Neonatología.Cuidados.Intermedios.Traslados;416.-.Área.Obstetricia.Dias.Cama.Disponibles;416.-.Área.Obstetricia.Dias.Cama.Ocupados;416.-.Área.Obstetricia.Dias.de.Estada;416.-.Área.Obstetricia.Promedio.Cama.Disponibles;416.-.Área.Obstetricia.Numero.de.Egresos;416.-.Área.Obstetricia.Egresos.Fallecidos;416.-.Área.Obstetricia.Indice.Ocupacional;416.-.Área.Obstetricia.Promedio.Días.de.Estada;416.-.Área.Obstetricia.Indice.de.Rotación;416.-.Área.Obstetricia.Letalidad;416.-.Área.Obstetricia.Traslados;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Dias.Cama.Disponibles;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Dias.Cama.Ocupados;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Dias.de.Estada;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Promedio.Cama.Disponibles;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Numero.de.Egresos;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Egresos.Fallecidos;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Indice.Ocupacional;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Promedio.Días.de.Estada;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Indice.de.Rotación;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Letalidad;418.-.Área.Psiquiatría.Adulto.Corta.estadía.Traslados;Área.Médica.Pediátrica.Cuidados.Básicos.Dias.Cama.Disponibles;Área.Médica.Pediátrica.Cuidados.Básicos.Dias.Cama.Ocupados;Área.Médica.Pediátrica.Cuidados.Básicos.Dias.de.Estada;Área.Médica.Pediátrica.Cuidados.Básicos.Promedio.Cama.Disponibles;Área.Médica.Pediátrica.Cuidados.Básicos.Numero.de.Egresos;Área.Médica.Pediátrica.Cuidados.Básicos.Egresos.Fallecidos;Área.Médica.Pediátrica.Cuidados.Básicos.Indice.Ocupacional;Área.Médica.Pediátrica.Cuidados.Básicos.Promedio.Días.de.Estada;Área.Médica.Pediátrica.Cuidados.Básicos.Indice.de.Rotación;Área.Médica.Pediátrica.Cuidados.Básicos.Letalidad;Área.Médica.Pediátrica.Cuidados.Básicos.Traslados;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Dias.Cama.Disponibles;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Dias.Cama.Ocupados;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Dias.de.Estada;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Promedio.Cama.Disponibles;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Numero.de.Egresos;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Egresos.Fallecidos;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Indice.Ocupacional;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Promedio.Días.de.Estada;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Indice.de.Rotación;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Letalidad;408.-.Área.Médica.Pediátrica.Cuidados.Medios.Traslados;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Dias.Cama.Disponibles;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Dias.Cama.Ocupados;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Dias.de.Estada;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Promedio.Cama.Disponibles;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Numero.de.Egresos;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Egresos.Fallecidos;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Indice.Ocupacional;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Promedio.Días.de.Estada;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Indice.de.Rotación;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Letalidad;428.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Adulto.Traslados;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Dias.Cama.Disponibles;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Dias.Cama.Ocupados;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Dias.de.Estada;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Promedio.Cama.Disponibles;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Numero.de.Egresos;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Egresos.Fallecidos;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Indice.Ocupacional;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Promedio.Días.de.Estada;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Indice.de.Rotación;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Letalidad;429.-.Área.Hospitalización.de.Cuidados.Intensivos.en.Psiquiatría.Infanto.Adolescente.Traslados;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Dias.Cama.Disponibles;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Dias.Cama.Ocupados;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Dias.de.Estada;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Promedio.Cama.Disponibles;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Numero.de.Egresos;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Egresos.Fallecidos;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Indice.Ocupacional;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Promedio.Días.de.Estada;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Indice.de.Rotación;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Letalidad;424.-.Área.Psiquiatría.Forense.Adulto.tratamiento.Traslados;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Dias.Cama.Disponibles;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Dias.Cama.Ocupados;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Dias.de.Estada;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Promedio.Cama.Disponibles;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Numero.de.Egresos;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Egresos.Fallecidos;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Indice.Ocupacional;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Promedio.Días.de.Estada;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Indice.de.Rotación;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Letalidad;409.-.Área.Médico-Quirúrgico.Pediátrica.Cuidados.Básicos.Traslados;330.-.Area.Pensionado.Dias.Cama.Disponibles;330.-.Area.Pensionado.Dias.Cama.Ocupados;330.-.Area.Pensionado.Dias.de.Estada;330.-.Area.Pensionado.Promedio.Cama.Disponibles;330.-.Area.Pensionado.Numero.de.Egresos;330.-.Area.Pensionado.Egresos.Fallecidos;330.-.Area.Pensionado.Indice.Ocupacional;330.-.Area.Pensionado.Promedio.Días.de.Estada;330.-.Area.Pensionado.Indice.de.Rotación;330.-.Area.Pensionado.Letalidad;330.-.Area.Pensionado.Traslados;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Dias.Cama.Disponibles;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Dias.Cama.Ocupados;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Dias.de.Estada;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Promedio.Cama.Disponibles;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Numero.de.Egresos;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Egresos.Fallecidos;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Indice.Ocupacional;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Promedio.Días.de.Estada;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Indice.de.Rotación;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Letalidad;421.-.Área.Psiquiatría.Infanto-adolescente.corta.estadía.Traslados;427.-.Área.Sociosanitaria.Adulto.Dias.Cama.Disponibles;427.-.Área.Sociosanitaria.Adulto.Dias.Cama.Ocupados;427.-.Área.Sociosanitaria.Adulto.Dias.de.Estada;427.-.Área.Sociosanitaria.Adulto.Promedio.Cama.Disponibles;427.-.Área.Sociosanitaria.Adulto.Numero.de.Egresos;427.-.Área.Sociosanitaria.Adulto.Egresos.Fallecidos;427.-.Área.Sociosanitaria.Adulto.Indice.Ocupacional;427.-.Área.Sociosanitaria.Adulto.Promedio.Días.de.Estada;427.-.Área.Sociosanitaria.Adulto.Indice.de.Rotación;427.-.Área.Sociosanitaria.Adulto.Letalidad;427.-.Área.Sociosanitaria.Adulto.Traslados;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Dias.Cama.Disponibles;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Dias.Cama.Ocupados;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Dias.de.Estada;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Promedio.Cama.Disponibles;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Numero.de.Egresos;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Egresos.Fallecidos;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Indice.Ocupacional;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Promedio.Días.de.Estada;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Indice.de.Rotación;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Letalidad;419.-.Área.Psiquiatría.Adulto.Mediana.estadía.Traslados;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Dias.Cama.Disponibles;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Dias.Cama.Ocupados;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Dias.de.Estada;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Promedio.Cama.Disponibles;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Numero.de.Egresos;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Egresos.Fallecidos;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Indice.Ocupacional;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Promedio.Días.de.Estada;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Indice.de.Rotación;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Letalidad;423.-.Área.Psiquiatría.Forense.Adulto.evaluación.e.inicio.tto..Traslados;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Dias.Cama.Disponibles;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Dias.Cama.Ocupados;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Dias.de.Estada;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Promedio.Cama.Disponibles;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Numero.de.Egresos;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Egresos.Fallecidos;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Indice.Ocupacional;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Promedio.Días.de.Estada;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Indice.de.Rotación;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Letalidad;420.-.Área.Psiquiatría.Adulto.Larga.estadía.Traslados;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Dias.Cama.Disponibles;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Dias.Cama.Ocupados;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Dias.de.Estada;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Promedio.Cama.Disponibles;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Numero.de.Egresos;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Egresos.Fallecidos;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Indice.Ocupacional;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Promedio.Días.de.Estada;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Indice.de.Rotación;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Letalidad;422.-.Área.Psiquiatría.Infanto-adolescente.mediana.estadía.Traslados;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Dias.Cama.Disponibles;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Dias.Cama.Ocupados;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Dias.de.Estada;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Promedio.Cama.Disponibles;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Numero.de.Egresos;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Egresos.Fallecidos;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Indice.Ocupacional;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Promedio.Días.de.Estada;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Indice.de.Rotación;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Letalidad;426.-.Área.Psiquiatría.Forense.Infanto.Adolescente.tratamiento.Traslados
101100;126730.0;103958.0;98966.0;347.21;14514.0;665.0;82.03;6.82;41.8;4.58;5755.0;4860.0;5916.0;15.77;806.0;3.0;84.45;6.23;60.19;0.32;143.0;24525.0;23606.0;26433.0;67.19;2882.0;229.0;96.25;7.84;50.15;6.8;488.0;10486.0;8895.0;9201.0;28.73;1480.0;4.0;84.83;4.91;65.27;0.21;395.0;18363.0;16175.0;14554.0;50.31;2593.0;21.0;88.08;4.83;59.91;0.7;421.0;7461.0;6604.0;4634.0;20.44;308.0;156.0;88.51;7.79;29.11;26.22;287.0;20215.0;16322.0;11608.0;55.38;1248.0;237.0;80.74;4.63;45.23;9.46;1257.0;6373.0;4349.0;4339.0;17.46;951.0;3.0;68.24;4.45;55.84;0.31;24.0;1460.0;436.0;224.0;4.0;43.0;6.0;29.86;2.8;20.0;7.5;37.0;1460.0;904.0;833.0;4.0;151.0;0.0;61.92;4.53;46.0;0.0;33.0;1246.0;799.0;1030.0;3.41;108.0;0.0;64.13;8.66;34.86;0.0;11.0;1371.0;686.0;235.0;3.76;17.0;4.0;50.04;3.98;15.71;6.78;42.0;2858.0;2195.0;2226.0;7.83;128.0;1.0;76.8;14.09;20.18;0.63;30.0;14056.0;10779.0;10379.0;38.51;3171.0;0.0;76.69;3.26;82.76;0.0;16.0;11101.0;7348.0;7354.0;30.41;628.0;1.0;66.19;11.28;21.44;0.15;24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
