hospital_id,03020101,03020201,03020301,03020402,03020403,03020401,03040210,03040220,04040100,04025010,04025020,03020501,17050100,17050200,17050300,17050400,17050500,17050600,17050700,17050800,17050900,17051000,17051100,17051200,17051300,17051400,17051500,17051600,17051700,17010100,17010200,17010300,17010400,17010500,17010601,17010602,17010603,17010700,17010800,17010900,17011001,17011002,17011003,17011004,17011005,17181000,17019999,99999991,Datos Establecimiento Numero de Egresos,GRD2015
101100,102.0,,6.0,3.0,4.0,246.0,,,,,,2379.0,244.0,953.0,196.0,125.0,177.0,1282.0,379.0,101.0,1901.0,74.0,586.0,89.0,627.0,1633.0,1650.0,1196.0,0.0,207672.0,453779.0,31789.0,,42299.0,62588.0,3858.0,17440.0,224.0,2476.0,47039.0,55213.0,77.0,13822.0,10163.0,,1836.0,0.0,21784.0,15597.0,0.768
102100,,,,,,,,,,,,2349.0,349.0,1499.0,355.0,173.0,267.0,3355.0,166.0,84.0,2073.0,135.0,495.0,55.0,777.0,1643.0,1298.0,235.0,52.0,229418.0,340428.0,54476.0,,39186.0,69887.0,3084.0,15482.0,234.0,2780.0,35917.0,64440.0,370.0,15992.0,13108.0,918.0,3025.0,1813.0,23317.0,17090.0,0.7467
103100,,,,,,,,,,,,,204.0,949.0,242.0,185.0,328.0,4837.0,908.0,153.0,1826.0,121.0,530.0,163.0,589.0,1519.0,1382.0,1253.0,97.0,244295.0,481990.0,35936.0,139.0,41149.0,138339.0,970.0,10971.0,708.0,3270.0,30896.0,30035.0,,18297.0,10276.0,2622.0,2283.0,402.0,30829.0,18738.0,0.8394
103101,,,,,,,,,,,,,11.0,103.0,91.0,70.0,107.0,305.0,16.0,36.0,735.0,40.0,141.0,6.0,212.0,965.0,294.0,28.0,27.0,115549.0,218631.0,11530.0,,18272.0,25854.0,763.0,6191.0,,1982.0,21237.0,19734.0,,11287.0,9514.0,,1225.0,,3709.0,7858.0,0.6124
104100,,,,,,,,,,,,,67.0,221.0,270.0,83.0,188.0,1470.0,90.0,70.0,1211.0,96.0,306.0,68.0,304.0,994.0,802.0,1382.0,111.0,97502.0,255654.0,20297.0,0.0,29370.0,28002.0,520.0,6594.0,91.0,2121.0,23000.0,32261.0,5.0,11445.0,7838.0,,1049.0,12.0,3405.0,10436.0,0.7169
105100,,,,,,,,,,,,,0.0,3102.0,674.0,116.0,1363.0,558.0,302.0,69.0,1670.0,73.0,934.0,161.0,729.0,2156.0,152.0,797.0,1.0,202033.0,514866.0,74497.0,0.0,46946.0,42242.0,8813.0,19647.0,4.0,2303.0,76633.0,34575.0,141.0,9179.0,9578.0,2487.0,2069.0,0.0,31634.0,14128.0,0.8397
105101,,,,,,,,,,,,,583.0,3.0,52.0,99.0,796.0,2436.0,470.0,127.0,1668.0,133.0,601.0,80.0,608.0,1734.0,2598.0,1912.0,438.0,160707.0,334387.0,12674.0,0.0,31080.0,30909.0,3301.0,3479.0,261.0,2240.0,26264.0,60019.0,39.0,17872.0,6585.0,3906.0,2204.0,0.0,21395.0,13734.0,0.9151
105102,,,,,,,,,,,,,10.0,823.0,495.0,4.0,296.0,2117.0,35.0,31.0,1282.0,87.0,363.0,20.0,444.0,1552.0,594.0,845.0,13.0,207099.0,276626.0,30924.0,0.0,30510.0,23927.0,15346.1,11398.0,765.0,1977.0,37271.0,28176.0,49.0,5727.0,7994.0,0.0,764.0,0.0,3664.0,9406.0,0.6661
106100,,,,,,,,,,,,,1310.0,2653.0,755.0,208.0,332.0,1880.0,534.0,54.0,1426.0,97.0,858.0,162.0,713.0,1236.0,1725.0,2798.0,272.0,280956.0,636245.0,28017.0,0.0,90493.0,50770.0,871.0,26184.0,271.0,4570.0,41882.0,68300.0,29.0,30876.0,4023.0,14487.0,793.0,7366.0,52258.0,25637.0,0.9459
106102,,,,,,,,,,,,,2.0,0.0,20.0,68.0,269.0,627.0,568.0,147.0,1457.0,76.0,1.0,5.0,0.0,,132.0,,,630224.0,617388.0,90611.0,,15230.0,79150.0,5.0,6780.0,,2966.0,112691.0,19786.0,238.0,,843.0,,2743.0,,10289.0,5036.0,1.0308
106103,,,,,,,,,,,,,73.0,352.0,4.0,6.0,871.0,346.0,29.0,61.0,919.0,65.0,232.0,61.0,367.0,1077.0,535.0,50.0,54.0,138715.0,276803.0,12590.0,,18007.0,38408.0,18.0,5350.0,,1538.0,34392.0,44542.0,,11196.0,7870.0,3295.0,681.0,,3316.0,9518.0,0.6537
107100,,,,,,,,,,,,,20.0,920.0,382.0,120.0,344.0,3682.0,2023.0,205.0,3019.0,149.0,641.0,95.0,776.0,1203.0,2678.0,692.0,105.0,724664.0,806430.0,32957.0,354.0,97275.0,73085.0,9911.0,21607.0,423.0,7001.0,45559.0,94671.0,198.0,25881.0,21598.0,2023.0,3453.0,,117743.0,22146.0,1.1489
107101,,,,,,,,,,,,,13.0,1334.0,202.0,5.0,52.0,1316.0,230.0,47.0,2422.0,116.0,614.0,107.0,614.0,1420.0,617.0,425.0,32.0,317650.0,366198.0,13592.0,,35720.0,51201.0,984.0,7322.0,,2308.0,36555.0,45189.0,19.0,13735.0,8469.0,,1725.0,0.0,9775.0,11513.0,0.7213
107102,,,,,,,,,,,,,4.0,736.0,49.0,5.0,263.0,818.0,71.0,22.0,887.0,67.0,459.0,167.0,496.0,753.0,81.0,482.0,,105732.0,120973.0,8284.0,,24959.0,17311.0,103.0,5235.0,0.0,738.0,25531.0,33987.0,27.0,0.0,7510.0,3061.0,938.0,0.0,10716.0,7287.0,0.6803
108100,,,,,,,,,,,,,309.0,1372.0,458.0,64.0,478.0,1412.0,147.0,34.0,1608.0,97.0,154.0,87.0,449.0,1423.0,90.0,1728.0,,158697.0,216335.0,14714.0,0.0,18528.0,29687.0,3360.0,9380.0,56.0,713.0,21627.0,26389.0,32.0,8040.0,6635.0,3572.0,1220.0,,8665.0,11421.0,0.7435
108101,,,,,,,,,,,,,38.0,10.0,24.0,70.0,579.0,1992.0,101.0,12.0,1058.0,102.0,638.0,46.0,351.0,991.0,1550.0,1843.0,144.0,130111.0,226973.0,14928.0,,14512.0,27049.0,2410.0,4984.0,,780.0,30892.0,36281.0,61.0,5401.0,4478.0,4038.0,1018.0,0.0,,9361.0,0.7002
109100,,,,,,,,,,,,,940.0,2868.0,328.0,209.0,1709.0,18417.0,1486.0,718.0,3217.0,371.0,842.0,923.0,2082.0,3145.0,4213.0,2999.0,1333.0,933937.0,2165349.0,74115.0,,53072.0,126582.0,325.0,23612.0,134313.0,2517.0,69922.0,84948.0,814.0,22765.0,37245.0,206.0,4021.0,3405.0,33676.0,27599.0,0.7862
109101,,,,,,,,,,,,,137.0,204.0,971.0,183.0,655.0,2311.0,582.0,65.0,915.0,14.0,629.0,15.0,23.0,1.0,532.0,584.0,133.0,182114.0,150232.0,2791.0,60.0,24477.0,51487.0,118.0,31696.0,527.0,2056.0,16799.0,77093.0,29.0,0.0,3532.0,,1473.0,,3556.0,8479.0,1.0534
