hospital_id,03020101,03020201,03020301,03020402,03020403,03020401,03040210,03040220,04040100,04025010,04025020,03020501,17050100,17050200,17050300,17050400,17050500,17050600,17050700,17050800,17050900,17051000,17051100,17051200,17051300,17051400,17051500,17051600,17051700,17010100,17010200,17010300,17010400,17010500,17010601,17010602,17010603,17010700,17010800,17010900,17011001,17011002,17011003,17011004,17011005,17181000,17019999,99999991,Datos Establecimiento Numero de Egresos,GRD2019
101100,176.0,,11.0,4.0,,111.0,3.0,21.0,,2.0,1.0,2537.0,316.0,1682.0,384.0,284.0,338.0,1178.0,494.0,228.0,2727.0,168.0,768.0,170.0,1018.0,820.0,1969.0,1757.0,294.0,259501.0,715842.0,55004.0,0.0,48297.0,62173.0,4735.0,34129.0,458.0,4042.0,56425.0,61945.0,36.0,21854.0,18794.0,,0.0,0.0,33111.0,16656.0,0.8187
102100,,,,,,,,,,,,51314.0,410.0,1623.0,537.0,546.0,729.0,3235.0,224.0,90.0,2454.0,214.0,739.0,133.0,1085.0,1068.0,1807.0,4953.0,112.0,304442.0,480638.0,38028.0,,50440.0,80625.0,6988.0,29023.0,102.0,3471.0,38653.0,72731.0,524.0,20600.0,12300.0,4260.0,4204.0,2147.0,27079.0,18384.0,0.8208
103100,,,,,,,,,,,,,425.0,1424.0,395.0,280.0,635.0,689.0,870.0,213.0,2555.0,122.0,1110.0,281.0,1229.0,1070.0,1982.0,1137.0,174.0,363136.0,896953.0,59881.0,152.0,67229.0,233888.0,2980.0,37786.0,116.0,8267.0,51174.0,50772.0,136.0,19441.0,26297.0,7948.0,4396.0,3455.0,66754.0,20108.0,0.9341
103101,,,,,,,,,,,,,89.0,250.0,165.0,53.0,128.0,814.0,18.0,34.0,1345.0,94.0,671.0,29.0,317.0,603.0,744.0,26.0,36.0,179977.0,353405.0,21055.0,,32394.0,36640.0,1115.0,13877.0,,3132.0,30150.0,21466.0,216.0,18690.0,13430.0,673.0,1763.0,0.0,6532.0,9886.0,0.7165
104100,,,,,,,,,,,,,338.0,847.0,471.0,193.0,238.0,1254.0,129.0,89.0,1940.0,101.0,664.0,115.0,733.0,768.0,1494.0,1759.0,114.0,144197.0,365228.0,46384.0,0.0,47415.0,44109.0,5857.0,23277.0,73.0,3932.0,51121.0,46825.0,39.0,19074.0,14360.0,,2410.0,0.0,6246.0,12012.0,0.7814
105100,,,,,,,,,,,,,2.0,6900.0,980.0,156.0,930.0,672.0,532.0,120.0,2237.0,91.0,1017.0,224.0,1023.0,1353.0,189.0,995.0,,305351.0,444097.0,54658.0,3.0,63126.0,29549.0,3226.0,22057.0,25.0,2354.0,64631.0,44072.0,237.0,15032.0,18470.0,2094.0,3607.0,,42611.0,13029.0,0.9455
105101,,,,,,,,,,,,,1068.0,23.0,92.0,185.0,274.0,1004.0,473.0,190.0,2694.0,217.0,1601.0,124.0,726.0,1344.0,3115.0,1981.0,202.0,215008.0,462887.0,23374.0,,41500.0,34078.0,2739.0,5157.0,436.0,2192.0,42117.0,61040.0,,20835.0,10662.0,3177.0,3757.0,,27743.0,13482.0,1.0075
105102,,,,,,,,,,,,,28.0,2579.0,572.0,80.0,280.0,1748.0,118.0,26.0,1963.0,97.0,773.0,18.0,515.0,1068.0,823.0,1142.0,36.0,354445.0,403481.0,36800.0,0.0,41412.0,23778.0,23737.0,18944.0,6245.0,1505.0,48197.0,34406.0,93.0,9406.0,14036.0,,1801.0,0.0,8727.0,8967.0,0.737
106100,,,,,,,,,,,,,1658.0,3162.0,1000.0,182.0,326.0,1271.0,99.0,73.0,1537.0,87.0,858.0,210.0,785.0,860.0,2150.0,1532.0,189.0,232014.0,752025.0,31523.0,0.0,95124.0,50238.0,1450.0,23947.0,324.0,3115.0,37697.0,78023.0,70.0,36668.0,13942.0,18441.0,3663.0,8110.0,56125.0,18991.0,1.0091
