hospital_id,hospital_fns_id,region,row_index,21_value,22_value
133150,3302,,8210,13827905,4867959
133165,3303,,8211,3090543,1020576
133160,3304,,8212,1835275,262311
133170,3305,,8213,849404,160124
133155,3306,,8214,7060388,2137362
111351,3101,,8207,2653580,4218911
